"","GW","id","home","team_h","away","team_a","finished","kickoff","team_h_score","team_a_score"
"303",32,319,"SOU",16,"CHE",6,TRUE,"2022-04-09T14:00:00Z",0,6
"304",32,320,"WAT",18,"LEE",10,TRUE,"2022-04-09T14:00:00Z",0,3
"305",32,312,"AVL",2,"TOT",17,TRUE,"2022-04-09T16:30:00Z",0,4
"306",32,313,"BRE",3,"WHU",19,TRUE,"2022-04-10T13:00:00Z",2,0
"307",32,315,"LEI",9,"CRY",7,TRUE,"2022-04-10T13:00:00Z",2,1
"308",32,318,"NOR",15,"BUR",5,TRUE,"2022-04-10T13:00:00Z",2,0
"309",32,316,"MCI",12,"LIV",11,TRUE,"2022-04-10T15:30:00Z",2,2
"310",33,327,"TOT",17,"BHA",4,TRUE,"2022-04-16T11:30:00Z",0,1
"311",33,324,"MUN",13,"NOR",15,TRUE,"2022-04-16T14:00:00Z",3,2
"312",33,326,"SOU",16,"ARS",1,TRUE,"2022-04-16T14:00:00Z",1,0
"313",33,328,"WAT",18,"BRE",3,TRUE,"2022-04-16T14:00:00Z",1,2
"314",33,325,"NEW",14,"LEI",9,TRUE,"2022-04-17T13:15:00Z",2,1
"315",33,329,"WHU",19,"BUR",5,TRUE,"2022-04-17T13:15:00Z",1,1
"316",33,294,"LIV",11,"MUN",13,TRUE,"2022-04-19T19:00:00Z",4,0
"317",33,243,"CHE",6,"ARS",1,TRUE,"2022-04-20T18:45:00Z",2,4
"318",33,172,"EVE",8,"LEI",9,TRUE,"2022-04-20T18:45:00Z",1,1
"319",33,296,"NEW",14,"CRY",7,TRUE,"2022-04-20T18:45:00Z",1,0
"320",33,295,"MCI",12,"BHA",4,TRUE,"2022-04-20T19:00:00Z",3,0
"321",33,292,"BUR",5,"SOU",16,TRUE,"2022-04-21T18:45:00Z",2,0
"322",34,331,"ARS",1,"MUN",13,TRUE,"2022-04-23T11:30:00Z",3,1
"323",34,337,"LEI",9,"AVL",2,TRUE,"2022-04-23T14:00:00Z",0,0
"324",34,339,"MCI",12,"WAT",18,TRUE,"2022-04-23T14:00:00Z",5,1
"325",34,340,"NOR",15,"NEW",14,TRUE,"2022-04-23T14:00:00Z",0,3
"326",34,332,"BRE",3,"TOT",17,TRUE,"2022-04-23T16:30:00Z",0,0
"327",34,333,"BHA",4,"SOU",16,TRUE,"2022-04-24T13:00:00Z",2,2
"328",34,334,"BUR",5,"WOL",20,TRUE,"2022-04-24T13:00:00Z",1,0
"329",34,335,"CHE",6,"WHU",19,TRUE,"2022-04-24T13:00:00Z",1,0
"330",34,338,"LIV",11,"EVE",8,TRUE,"2022-04-24T15:30:00Z",2,0
"331",34,336,"CRY",7,"LEE",10,TRUE,"2022-04-25T19:00:00Z",0,0
"332",34,364,"MUN",13,"CHE",6,TRUE,"2022-04-28T18:45:00Z",1,1
"333",35,345,"NEW",14,"LIV",11,TRUE,"2022-04-30T11:30:00Z",0,1
"334",35,341,"AVL",2,"NOR",15,TRUE,"2022-04-30T14:00:00Z",2,0
"335",35,346,"SOU",16,"CRY",7,TRUE,"2022-04-30T14:00:00Z",1,2
"336",35,348,"WAT",18,"BUR",5,TRUE,"2022-04-30T14:00:00Z",1,2
"337",35,350,"WOL",20,"BHA",4,TRUE,"2022-04-30T14:00:00Z",0,3
"338",35,343,"LEE",10,"MCI",12,TRUE,"2022-04-30T16:30:00Z",0,4
"339",35,342,"EVE",8,"CHE",6,TRUE,"2022-05-01T13:00:00Z",1,0
"340",35,347,"TOT",17,"LEI",9,TRUE,"2022-05-01T13:00:00Z",3,1
"341",35,349,"WHU",19,"ARS",1,TRUE,"2022-05-01T15:30:00Z",1,2
"342",35,344,"MUN",13,"BRE",3,TRUE,"2022-05-02T19:00:00Z",3,0
"343",36,352,"BRE",3,"SOU",16,TRUE,"2022-05-07T14:00:00Z",3,0
"344",36,354,"BUR",5,"AVL",2,TRUE,"2022-05-07T14:00:00Z",1,3
"345",36,355,"CHE",6,"WOL",20,TRUE,"2022-05-07T14:00:00Z",2,2
"346",36,356,"CRY",7,"WAT",18,TRUE,"2022-05-07T14:00:00Z",1,0
"347",36,353,"BHA",4,"MUN",13,TRUE,"2022-05-07T16:30:00Z",4,0
"348",36,358,"LIV",11,"TOT",17,TRUE,"2022-05-07T18:45:00Z",1,1
"349",36,351,"ARS",1,"LEE",10,TRUE,"2022-05-08T13:00:00Z",2,1
"350",36,357,"LEI",9,"EVE",8,TRUE,"2022-05-08T13:00:00Z",1,2
"351",36,360,"NOR",15,"WHU",19,TRUE,"2022-05-08T13:00:00Z",0,4
"352",36,359,"MCI",12,"NEW",14,TRUE,"2022-05-08T15:30:00Z",5,0
"353",36,321,"AVL",2,"LIV",11,TRUE,"2022-05-10T19:00:00Z",1,2
"354",36,323,"LEE",10,"CHE",6,TRUE,"2022-05-11T18:30:00Z",0,3
"355",36,207,"LEI",9,"NOR",15,TRUE,"2022-05-11T18:45:00Z",3,0
"356",36,299,"WAT",18,"EVE",8,TRUE,"2022-05-11T18:45:00Z",0,0
"357",36,330,"WOL",20,"MCI",12,TRUE,"2022-05-11T19:15:00Z",1,5
"358",36,218,"TOT",17,"ARS",1,TRUE,"2022-05-12T18:45:00Z",3,0
"359",37,367,"TOT",17,"BUR",5,TRUE,"2022-05-15T11:00:00Z",1,0
"360",37,361,"AVL",2,"CRY",7,TRUE,"2022-05-15T13:00:00Z",1,1
"361",37,363,"LEE",10,"BHA",4,TRUE,"2022-05-15T13:00:00Z",1,1
"362",37,368,"WAT",18,"LEI",9,TRUE,"2022-05-15T13:00:00Z",1,5
"363",37,369,"WHU",19,"MCI",12,TRUE,"2022-05-15T13:00:00Z",2,2
"364",37,370,"WOL",20,"NOR",15,TRUE,"2022-05-15T13:00:00Z",1,1
"365",37,362,"EVE",8,"BRE",3,TRUE,"2022-05-15T15:30:00Z",2,3
"366",37,365,"NEW",14,"ARS",1,TRUE,"2022-05-16T19:00:00Z",2,0
"367",37,366,"SOU",16,"LIV",11,TRUE,"2022-05-17T18:45:00Z",1,2
"368",37,322,"EVE",8,"CRY",7,TRUE,"2022-05-19T18:45:00Z",3,2
"369",37,171,"AVL",2,"BUR",5,TRUE,"2022-05-19T19:00:00Z",1,1
"370",37,264,"CHE",6,"LEI",9,TRUE,"2022-05-19T19:00:00Z",1,1
"371",38,371,"ARS",1,"EVE",8,TRUE,"2022-05-22T15:00:00Z",5,1
"372",38,372,"BRE",3,"LEE",10,TRUE,"2022-05-22T15:00:00Z",1,2
"373",38,373,"BHA",4,"WHU",19,TRUE,"2022-05-22T15:00:00Z",3,1
"374",38,374,"BUR",5,"NEW",14,TRUE,"2022-05-22T15:00:00Z",1,2
"375",38,375,"CHE",6,"WAT",18,TRUE,"2022-05-22T15:00:00Z",2,1
"376",38,376,"CRY",7,"MUN",13,TRUE,"2022-05-22T15:00:00Z",1,0
"377",38,377,"LEI",9,"SOU",16,TRUE,"2022-05-22T15:00:00Z",4,1
"378",38,378,"LIV",11,"WOL",20,TRUE,"2022-05-22T15:00:00Z",3,1
"379",38,379,"MCI",12,"AVL",2,TRUE,"2022-05-22T15:00:00Z",3,2
"380",38,380,"NOR",15,"TOT",17,TRUE,"2022-05-22T15:00:00Z",0,5
